15600	CHAPPELL CENTRAL INC	2101 GORTON AVE NW	PO BOX 916	WILLMAR	MN	56201	320 235 2151	320 235 8992		LON CHAPPELL PRES./WENDELL 320-212-9726	MONA BERNING/CAMERON 320-212-9720	Barry Bach	ZIP CODE IS O.K. 3/02 SM                    JIMMY 320-212-9725 OLIVER 320-979-4488      KURT 320-979-9922 BRUCE 320-212-9728        TODD 320-979-7733 SCOTT 320-894-3126	Ship D&A TRK MN EXPRESS LAST OPTION 8/00	
15800	CHRISTIANS S/M WORKS INC	2416 HIGHWAY BOULEVARD	P.O. BOX 484	SPENCER	IA	51301	712 262 4240	712 262 6366	Todd Doyle	TONY					
16050	CITY AIR MECHANICAL INC	3505 EAST ROSSER	PO BOX 4123	BISMARCK	ND	58502-4123	701 223 3775	701 223 6814	ARTHUR MCFADDEN                         CM	DAVE WEIGEL			COMPETITOR-SPIRAL & RECT. NO DISC. 9/98 JM  DO NOT QUOTE SLIP/DRIVE DUCT - ONLY TDC -   any questions talk with Lou  6/00 DLH		
16300	CLIMATE ENGINEERS	883 SHAVER ROAD NE	PO BOX 401	CEDAR RAPIDS	IA	52406	319 364 1569	319 364 1861	JOHN WATSON JOE 319-533-6805/319-360-2715	JOE 319-533-6805/319-360-2715	5501 Northtown place N/E	Cedar Rapids, IA 52406	PLEASE SHIP PREPAY & ADD   7/04  TLE	PLEASE SHIP PREPAY & ADD... 10/02 CJM	
16400	CLIMATEMP INC.	315 NORTH MAY STREET		CHICAGO,	IL	60607	312 829 3131	312 829 7510							
16500	COASTAL SUPPLY COMPANY	1031 LEE STREET		KNOXVILLE,	TN	37917	423 637 9262	423 637 8127	                                          SM	David Kennedy					
16750	COLLINS & HYING INC	221 COUNTY HIGHWAY YZ	PO BOX 209	DODGEVILLE	WI	53533	608 935 3523	608 935 9470	LARRY WAGNER						
16800	GADBURY PLBG & HTG CO.	3516 MAPLE DRIVE		FORT DODGE	IA	50501	515 576 5115	515 576 4707	Dave	jack cell 515 570 0923			Zip Code is O.K.	Loren 515-576-1172 ** PREPAID**sho ph #	
16950	COLONY HEATING & AIR COND	2224 16TH AVENUE S.W.		CEDAR RAPIDS,	IA	52404	319 364 4755	319 364 5935	                                         JH	Troy M	Brian Klienfelter - EST		E-MAIL ALL QUOTES W/$ VALUE       5/11 SM		
17000	COLUMBIA PIPE & SUPPLY CO	P.O. BOX 7020		ROCKFORD	IL	61125-7020	773 927 6600	773 927 6091							
17300	COMFORT INC	20 NORTH KENTUCKY AVENUE		MASON CITY	IA	50401	641 423 2133	641 423 5271	JAMES WRIGHT                            SM	SCOT WRIGHT			15% DISCOUNT ON CARTON QTY. SPIN-INS        ZIP CODE IS O.K. 07/05 SM		
17400	COMFORT SYSTEMS	P.O. BOX 57063		DES MOINES	IA	50317	515 282 2665	515 282 4328		GARY GILLUM V.P.	ryan - 515.210.1347	curt's cell #515-238-1307	SHIP PPD & ADD 12/02 SM                     ****TAG ALL SPIRAL AND FITTINGS EXPOSED**** ************CRATE ALL MATERIAL!!************	MOBILE GARY 515/238-6846                    SHIP PPD & ADD   212 east 19th street       ***********CRATE ALL MATERIAL!!*************    CUST. HAS REC. NUMEROUS DAMAGED PCS.	
17450	COMFORT SYSTEMS INC	P.O. BOX 981262		EL PASO	TX	79998-1226	715 387 3724	715 384 8591	All quotes/orders to be faxed to:	             715-384-4484	All invoices are to be faxed to:	             715-384-8591	ALL ORDERS MUST SHIP PRE-PAY AND ADD GK 9/02	SHIP PRE-PAY AND ADD GK 9/02	
17700	CONDITIONED AIR DESIGN	11104 WEST BECHER STREET		WEST ALLIS,	WI	53227	414 546 2020	414 546 0704							
17750	CONNOLE & SOMMERVILLE HTG	308 4TH AVENUE N.E.		MINOT,	ND	58703	701 839 8439	701 852 9110	FRANCES DOYLE						
17850	CONRAD SHEET METAL	605 EAST BELL STREET		BLOOMINGTON	IL	61701	309 829 1006	309 828 5910	DAN MERZ						
17950	CONSTRUCTION MECHANICAL	      SERVICES	1806 BUERKLE ROAD	WHITE BEAR LAKE	MN	55110	651 770 8995	651 770 8779	TROY 651-769-4224	JERRY           PRES.				scotts cell phone # 651-260-8442	
18250	COOL AIR MECHANICAL INC	1441 RICE STREET		ST PAUL	MN	55117	651 489 8821	651 489 6763	CHUCK WORMS PRES.	ROD CHARLTON EST.	LARRY EST.	MARK		doug 612-328-0653 651-325-6666	
18450	CORN STATES METAL FAB INC	1323 MAPLE STREET	PO BOX 65635	WEST DES MOINES	IA	50265	515 225 7961	515 225 9382	MITCH GOLAY EXT. 211				SHIP PPD & ADD	Ship all orders prepaid & add 9/8/99 DLH	
18550	COUNTRY HEATING	37443 STATE HWY 1 NE		GOODRIDGE	MN	56725	218 378 4236	218 378 4236	NORMAN STENVIK	LORRIANE STENVIK					
18600	COUNTRYSIDE PLUMBING &	     HEATING, INC.	321 WISCONSIN DRIVE	NEW RICHMOND	WI	54017	715 246 2660	715 246 2676	                                          JH						
18700	GENE COX MECH CONTRACTOR	P.O. BOX 2224		JOHNSON CITY	TN	37605-2224	423 926 4086	423 926 2432							
18900	CRONSTROMS HTG & A/C	6437 GOODRICH AVENUE		ST. LOUIS PARK,	MN	55426	952 920 3800	952 920 3806	PETE RICE PRES				All orders MUST have P.O. number     4/00 sm		
18950	CROSBY-BROWNLIE S/M INC	100 NASSAU STREET		ROCHESTER	NY	14605	716 325 1290	716 325 5543	                                         SM				check w/di pre-paid and add frt. 2/22/00 tle		
19200	CUNNINGHAM HTG & VENT INC	808 SOUTH MARKET		OSKALOOSA	IA	52577	641 673 8479	641 673 8577	DREW HOLZMEIER                            CM	DEBBIE WALLING EXT	KEN LAWS EXT 136		MUST HAVE PO#  CHECK ADDRESS  9/98 JM       KEN LAWS FAX 641-673-9661		
19250	CUSTOM AIRE INC	5525 1ST AVENUE NORTH		GRAND FORKS	ND	58203	701 775 0305	701 775 0402	DWAYNE EST.  701.775.0305	RICK P/M     701-775-0305			All Deliveries Go To 5624-1st ave n         9/8/99tle	Winter Trk	
19550	CUSTOM SHEET METAL, INC.	8 NORTH STATE STREET		ABERDEEN,	SD	57401	605 225 6560	605 225 6595	VICTOR SCHUMACHER                         CM	GORDON NELSON			ALL ORDERS MUST HAVE PO # AND JOB # !!!!!	SHIP CROSS COUNTRY	
19650	CUSTOM SHEETMETAL &	    ROOFING, INC.	828 N.W. BUCHANAN	TOPEKA,	KS	66608	785 357 6200	785 354 4949	JACK CRAUER	BRECK HUNDLEY					
19700	CUSTOM SHEETMETAL OF	  MONTICELLO, INC.	1305 EDMONSON AVE NE	MONTICELLO,	MN	55362-8420	763 295 2229	763 295 2246	LEE   PARTNER EST.				ALL ORDERS WILL BE PAID FOR UPON PICKUP.		
19800	D & D HTG & SHT MTL INC	P.O. BOX 135		MANVEL	ND	58256	701 696 2329	701 696 8278	DENNIS JENSON	DOUG NERBY	CHRISTOPHER MUEN	GREGG EHRETH PURCHASER	ALL ORDERS MUST HAVE PURCHASE ORDER #!!!     6/1/01   DLH	DO NOT USE CROSS COUNTRY OR MIDWEST MOTOR   EXPRESS.  09/07 RW	
19900	DAHL AIR COND. & HTG. CO.	601 MAIN		VAN METER	IA	50261	515 996 2216	515 996 2621	Sandy	Ben	Greg				
20000	DAHM'S HEATING INC.	P.O. BOX 515		SO. ST. PAUL	MN	55075-0515	651 451 6445	651 451 1571	TOM DAHM						
20050	DAKOTA HEATING & PLBG INC	673 SOUTH 6TH STREET		WAHPETON,	ND	58075	701 642 8167	701 642 5952	DAN BREWER	DANNY		               7016428	ALL ORDERS TO BE PUT ON CREDIT CARD         #5480-1468-6188-2933 - EXP 03/09 DLH 8/4/07 *** SEE STEVE B/4 QUOTING 4/09 SM ***		
20350	DAVE'S SHEET METAL INC.	1107 LIBERTY STREET		LA CROSSE,	WI	54601	608 784 9225	608 784 9227	DAVE						
20750	DEAN'S HEATING & AIR COND	4081 307TH LANE N.W.		CAMBRIDGE	MN	55008	1 689 3517	0 0000							
20800	DEAN'S REFRIG & HEATING	114 JEFFERSON STREET	PO BOX 49	TOMAH	WI	54660	608 372 6928	608 372 7218	DEAN						
21000	DEE CRAMER INC.	4221 EAST BALDWIN ROAD		HOLLY,	MI	48442	810 579 5000	810 579 2661	ROBERT HAMMOND					**No VITRAN**	
21050	DEER RIVER WILD RICE INC	31580 WILLE RD / HWY 2 E.	PO BOX 296	DEER RIVER	MN	56636	218 246 2713	218 246 8722	TIM BLANCHARD	MARY LEE CARSLSON					
21350	DELTA TEMP CORP	5450 ROCK HAMPTON COURT		INDIANAPOLIS	IN	46268	317 872 4300	317 872 4356	CAROLYN TOLSON                           JH	MIKE TOLSON					
21400	DELUXE SHEET METAL	6561 LONEWOLF DRIVE	SUITE 100	SOUTH BEND	IN	46628	574 233 5183	574 236 4242	TOM MAYER                             CM	DON MAZUR			HAD UPS DAMAGE ON LAST TWO ORDERS.          PLEASE PACKAGE MORE CAREFULLY JM 6/99             *** NEW SHIPPING ADDRESS #2 IN SHIP TO	ALL ORDERS SHIP TO 6661 LONEWOLF DRIVE	
21750	DIAL HEATING & A/C. INC.	1402 WEST 2ND STREET		HASTINGS,	NE	68901	402 463 7080	402 463 7387		STAN ROSS	JACKE W. MANNIE, JR.	JUDY FRASER / TONIE J.			
21950	DODSON PLBG HTG & A/C	823 NORTH LADD STREET	PO BOX # 560	PONTIAC	IL	61764	815 844 7131	815 842 3069	ROD EXT. 20  / JIM EXT. 16						
22350	DOYLE SHEET METAL COMPANY	1111 WEST WALNUT STREET		JACKSONVILLE,	IL	62651	217 243 2014	217 243 7844	mike grieder						
22400	DREES HEATING & PLUMBING	609 NORTH CARROLL STREET	PO BOX 585	CARROLL	IA	51401	712 792 2863	712 792 2869	WARREN VONCK                              TE	MICHAEL VONCK	Joe Manning - Shop Foreman	Joe Renze*	ZIP CODE IS O.K. 11/03 SM                   ** NO FRI. DELIVERIES **	** NO FRI. DELIVERIES **	
22550	DU-MONT COMPANY	7800 NORTH PIONEER COURT		PEORIA	IL	61615	309 692 7240	309 693 2937	GARY	BRADY	BRENT HIGGINS	STEVE GRAVES		**Prepaid**                          3/01 jm	
22700	DUBA SHEET METAL	PO BOX 96		WORTHINGTON	MN	56187	507 376 3020	507 376 3020	RICHARD DUBA	BRUCE DUBA	LAVON DYKSTRA				
22800	DUCTMASTERS INC	850 PARKWAY LANE		BILLINGS	MT	59104	406 252 1319	406 252 0643	KIRK MENGE	DAN MACAULEY	KELLEEN MENGE				
22950	DULUTH SHEET METAL &	ROOFING, INC.	P.O. BOX 16582	DULUTH	MN	55816-0582	218 722 2613	218 727 8870							
23500	EAGLE VENTILATION LTD		PO BOX 1045	LA SALLE	IL	61301	815 223 5430	815 223 7821						SHIP VIA LOMBARD TRUCK  9/98 JM	
23550	EARLY PLBG HTG & ELEC INC	450 DURABILT ROAD	PO BOX 70	SPOONER	WI	54801	715 635 2494	715 635 8494	MICHAEL J. REIS                          BIL					SHIP VIA LOMBARD TRUCK  9/98 JM             MUST SHIP COMPLETE	
23700	ECHOS AIR, INC.	1823 BROOKPARK ROAD		PARMA	OH	44109-5809	440 886 1117	440 260 0399							
23950	EDWARDS MC DOWELL INC.	400 EAST 10TH AVENUE		N. KANSAS CITY,	MO	64116-4303	816 221 7878	816 221 3425	Ed						
24050	EGAN MECHANICAL CONTR.INC	7625 BOONE AVENUE NORTH		BROOKLYN PARK	MN	55428	763 544 4131	763 595 4377	ALL ORDERS MUST HAVE P.O. & JOB #'S !!!!	driver Ed Frank   612-282-7312	MIKE 595-4312 - EXT 536	MIKE FAX 591-5564	                                                                                        MIKE CAMPBELL'S CELL 612-685-5228           SEND ALL QUOTES TO FAX #763-591-5564	LEAVE ELBOWS IN BUNDLES 4/11/00	
24350	ELLER HEATING & AIR COND.	2703 11TH STREET		COLUMBUS,	NE	68601	402 564 8815	402 564 8944	RON WITTE	BARB HIRSCHBRUNNER	EMERSON ELLER				
24450	ELLINGSON PLUMBING & HTG.	2510 BROADWAY STREET SO.		ALEXANDRIA	MN	56308	320 762 8645	320 762 8054	STEVE MUNN EST.	JON LADWIG EST. INDUSTRIAL  c:320-808-3410	RENEE	Tom Cell#:320-760-3562	UPS ONLY!!!!!! ARRIVES EARLIER IN A.M.      **** must have line item pricing **** bn6-1 Travis: 320-760-2018	HERITAGE TRAN 320 759 1796	
24700	EMPIRE HEATING & COOLING	500 ALBERT STREET	BOX 31514	BILLINGS	MT	59107	406 259 5538	406 259 1076	GERALD MC CANN	GREG BEERS					
24800	ENERGY & AIR SYSTEMS INC.	806 HUGHITT AVENUE		SUPERIOR,	WI	54880	715 392 9115	715 392 9230	MARK CHRISTIANSON	JIM WATTS @218-390-0040			JOB NUMBER & JOB NAME MUST BE ON ORDER      8/00JM	SHIP VIA NORTHWAY  BZ - 10/98                                                           ***** HAVE TRUCKLINE REFERANCE P.O.# ON BILL	
24950	ENGEBOS HTG & COOLING INC	1717 WEST MATTHEW DRIVE		DE PERE,	WI	54115	920 338 1818	920 338 0707	TIMS CELL 920-660-7354						
25400	ENVIRON-CON, INC.	500 APOLLO AVE. N.E.		ST. CLOUD	MN	56304	320 253 1106	320 253 9047	GARY SOHLSTROM PRES. EXT. 1	VINCE RENINEKE EST.  EXT. 2	CRAIG KIMMERLE EST.  EXT. 3		Include reinforcement w/ rectangular duct		
25500	ENVIRONMENTAL ENG. SYSTEM	17 CRESTON AVENUE		DAYTON,	OH	45404	937 228 6492	937 228 8994							
25550	ENVIRONMENTAL MECHANICAL	14872 WEST 117TH		OLATHE,	KS	66062	913 829 0100	913 829 9623				               9138290			
25600	ENVIRONMENTAL PRODUCTS OF	   MINNESOTA, INC.	6223 HALIFAX AVE SO.	EDINA	MN	55424-1915	952 240 0621	952 926 0814	JIM ELLIS						
25700	ENVIRONMENTAL SYSTEMATICS	1901 OAKCREST AVENUE	SUITE 10	ROSEVILLE	MN	55113-2617	651 646 3922	651 646 6806	G.H. JONEL	R.K. SARAF	TIM GRIFFIN				
25850	ERICKSON PLUMBING	HEATING AND COOLING	1471 92ND LANE N.E.	BLAINE,	MN	55449	763 783 4545	763 783 4566	Dave Boucher 612-366-6169						
26100	NATIONAL EXCELSIOR CO.	ATTN: CAESAR OTWOROWSKI	1999 NO. RUBY STREET	MELROSE PARK	IL	60160	708 344 1802	708 344 7183	    JIM       KAVANAGH	Mark Shipley					
26200	F M SHEET METAL COMPANY	3000 PIERCE PARKWAY		SPRINGFIELD	OR	97477-7966	541 726 3000	541 726 4822	FRED MENTZE	BRIAN CHEEVER	SUE ROGERS				
26350	THE FAGAN COMPANY INC	3100 BRINKERHOFF ROAD	PO BOX 15238	KANSAS CITY	KS	66115	913 621 4444	913 621 3626	STEAVE B.   HERB N.                     CM	BOB GEORGE  CHRIS F.  RICHARD	WAYNE J.    DON O.	BILL F.     LARRY M	NEED P O #  BZ-10/98                                                                    HAS DUCT LINE!!!!!!!!                       Singlewall vane and rail!!!!!!!!!		
26400	FAIRCON SERVICE	764 VANDALIA ST		ST. PAUL,	MN	55114-1303	651 203 0020	651 641 0241							
26450	FAIRMONT PLBG. & HEATING	819 EAST 1ST		FAIRMONT	MN	56031	507 238 1616	507 238 1135	                                         JH						
26500	FALCON HEATING & A/C	4520 NORTH 48TH STREET	PO BOX 4708	LINCOLN	NE	68504	402 466 7437	402 466 8724	DAVE GYHRA	DENNIS HANSEN	STEVE DEGARMO	Joe GYHRA - Bryan Larson	ZIP CODE IS O.K. 7/07 SM		
26550	FARIBO A/C & HEATING	513 CENTRAL AVENUE NORTH		FARIBAULT	MN	55021	507 334 6408	507 334 8681	BILL EST						
26600	HJ FAUST INC	5933 SOUTH PINE STREET	PO BOX 399	BURLINGTON	WI	53105	262 763 7866	262 763 4240	                                         JH						
26650	FAY'S REFRIGERATION	STEWART SCHIPKE	1225 BIRCHWOOD LANE	ABERDEEN,	SD	57401	605 225 7993	605 226 3141	                                         JH	Stuart Schipke					
26700	FEDER/PHLAG MECHANICAL	PO BOX 249		MADELIA	MN	56062	507 642 3522	507 642 3431	JIM PROKOSCH S/M DEPT.	Rick	LEE				
26750	FEDERAL CARTRIDGE COMPANY	900 EHLEN DRIVE		ANOKA,	MN	55303	763 323 2300	763 323 3785	fax # 763-323-3891						
26850	FELBER PLUMBING & HTG.	1334 OAK BEACH DRIVE		FAIRMONT	MN	56031-3105	507 235 3308	507 235 5889	BILL SZOVE					DO NOT SHIP SPEEDY !!    BZ-10/98	
27200	TOM FINK & ASSOCIATES,INC	P.O. BOX 507		ELK GROVE VLLG	IL	60009-0507	847 228 0360	847 437 2998	TOM FINK                                CM	JOE FINK	GARY PERKINS				
27300	FISCHER HEATING & SHT.MTL	504 WALNUT STREET S.W.		SLEEPY EYE,	MN	56085	507 794 7625	0 0000							
27450	FLARE HTG. & AIR COND. OF	GOLDEN VALLEY   SUITE 104	9303 PLYMOUTH AVE NO.	GOLDEN VALLEY,	MN	55427	763 542 1166	763 542 3101							
27750	FORE MECHANICAL INC.	3102 103RD LANE N.E.		BLAINE,	MN	55449	763 786 6500	763 786 6545	GREG DUSTIN  CELL 612-369-1799	KEVIN GRELL  CELL 612-369-1798	RICK 612-369-1793	BOB'S CELL  612-369-1792	**** ALL ORDERS MUST HAVE PO# & JOB# GK 1/0. Be sure to ck WHICH Fore - whether it is   INC or Services division.  ***Tony Kasti &  Jason Chelmo no longer there !!*** 6/17/09	CHAD DESIGN/ JOHN EST.                      Steve's cell# 612-328-5588	
27800	FOREMEN HEATING & VENT	819 MORLEY ROAD	PO BOX 10073	GREEN BAY	WI	54307-0073	920 499 6969	920 499 9937	CURT SPICER						
28000	FORWARD TECHNOLOGY INDUS.	260 JENKS AVE SW		COKATO	MN	55321-2101	763 559 1785	763 559 3929	JOHN GENRICH					MUST HAVE P O NUMBER ON OUTSIDE PACKAGE     BZ-10/98	
28250	FREEMAN MECHANICAL INC	209 WHITMIRE DRIVE	PO BOX 8998	GREENVILLE	SC	29604-8998	864 277 6710	864 277 1712					ALL ORDERS MUST HAVE P.O. NUMBER!! 7/01 dlh		
28450	FRISBEE PLBG.HTG. A/C	4101 SOUTH MINNESOTA		SIOUX FALLS,	SD	57105	605 338 6321	605 338 5238	DANIEL POSS	MIKE DENNY					
28500	FULLER HEATING COMPANY	777 SOUTH WAGNER ROAD		ANN ARBOR,	MI	48103	734 665 8651	734 665 0665							
28850	GABRILSON HTG. & A/C CO.	5442 CAREY AVENUE		DAVENPORT,	IA	52807	563 386 9000	563 386 9006	GARY STUCKEL                             PAT	BOB RYNN	BILL VANFLEET	MARTY MILLER		LARRY EDWARDS	
28900	GAG SHEET METAL INC.	106 3RD STREET NORTH		NEW ULM,	MN	56073-1624	507 354 3813	507 354 7847	JOHN GAG                                 TE	MIKE GAG	ELLWOOD	HAS HAS NSF CKS!	Steve Gag c:507-233-4326  - PUT ALL ORDERS  ON CREDIT CARD - BE SURE TO GET CURRENT CR  CARD #		
29000	GARCON INC	1380 EAST COMMERCIAL AVE	SUITE #101	MERIDIAN	ID	83642-4077	208 375 2081	208 377 0204	GARY BUCKLEY   gary@garconinc.com	KELLY BUCKLEY				DON'T SHIP YELLOW  BZ-10/98	
29150	GARTMAN HEATING & A/C	520 WEST SOUTH PARK AVE	PO BOX 2264	OSHKOSH	WI	54903	920 231 5530	920 231 0486	KEITH PAUL						
29300	GEISLER BROTHERS	340 EAST 12TH STREET		DUBUQUE	IA	52001	563 583 7363	563 583 7365	TOM GEISLER	DAVE GEISLER	JENNIE GEISLER	MARK PALMER	MANUFACTURES SPIRAL PIPE AND FITTING.JM 3/03		
29350	GEMINI INCORPORATED	103 MENSING WAY		CANNON FALLS,	MN	55009-0018	507 263 3957	507 263 4060	Decorah fax 507-263-4060				*** MUST MANUALLY FAX ALL CONFIRMATIONS ***	Ship truck prepaid	
29400	GENERAL HEATING & A/C	2920 PERRY STREET	PO BOX 259596	MADISON	WI	53725-9596	608 271 3900	608 268 0453	PAUL MAYFIELD                             SM	RANDY S.--SHOP			NO DUCT ACCESSORIES EVER !!!         1/01 SMALWAYS WITH SPIRAL ENDS(forgets)   2/04 TLE DEDUCT $1.00 FOR SHOE TAPS W/O SWEDGE EDGE  5/04 TLE(JRM)	shop is closed by noon on fri	
29600	GENERAL S/M COMPANY, LLC	2330 LOUISIANA AVE. NO.		GOLDEN VALLEY	MN	55427	544 8747	763 544 6580	JIM WIGGEN PRES./ ERIC O.(D)763-746-8861	MIKE JENSON  PARTNER 612-221-0155	JIM KRENIK  PARTNER	Peder: 763-746-8866 p/a	MUST HAVE P O # & JOB #  BZ-10/98           7"x6"x30" boxes = $1.50/ea 03/06 SM         PAINT GRIP SHEETS .80/LB 07/06 SM           PVS 25-40% OVER OUR COST 7/06 SM		
29750	GETZSCHMAN HEATING & S/M	1700 EAST 23RD AVE NORTH	PO BOX 767	FREMONT	NE	68025	402 721 6301	402 721 6327	                                         SM	Dave G. Cell 402-720-5524			Zip Code is O.K. 10/04 SM		
29800	ROBERT GIBBS & SONS INC	205 SW 40TH	PO BOX 10188	FARGO	ND	58106-0188	701 282 5900	701 281 7060		TED               EST.	ELLIOT            EST.	Dan Clark c:701-371-2210		Ship PPD & Add per Mark S - 8/19/09	
29850	GIESE SHEET METAL CO. INC	2125 KERPER BOULEVARD		DUBUQUE,	IA	52001	563 588 2023	563 556 8422	KEN HOHAUS						
29950	GILBERT MECH. CONTR. INC	4451 WEST 76TH STREET		EDINA	MN	55435	952 835 3810	952 893 2154	DEAN  D 893-2126  F 893-2154	DAVE KUHN	JOHN GORMAN	ED DAHLGREN	All PO's must have P.O.# & the NAME of the  purchasing agent !!!                        on each order(use job name spot if possible)1/25/05 - DLH	gordy 612 328 0452 GRAIG  612-366-1479      DEAN 612-290-0304	
30100	GILLEY'S SHEET METAL INC	4465 PRAIRIE RD		ROCKFORD	IL	61102-4528	815 962 1927	815 964 0857							
30550	GOODIN COMPANY	2700 NORTH SECOND STREET	PO BOX 9326	MINNEAPOLIS	MN	55440	612 588 7811	612 588 7820	                                         SM				DAVE @ ST PAUL DIRECT 651-287-1229                                                      MARK HUSNIK @ ST PAUL CELL 651-261-2046	ST.	
30600	GOPHER HEATING & SHT MTL	12330 OTTOWA AVENUE		SAVAGE	MN	55378-1330	952 890 3466	952 890 3685	DENNIS O'BRIEN				GOPHER HEATING, AND OBRIEN SM LESUER MN. ARETHE SAME COMPANY		
30650	GOPHER RESOURCE, LLC	3385 SOUTH HIWAY 149		EAGAN	MN	55121	651 454 3310	651 405 6457	DALE LINDQUIST                            SM						
30700	THE GORGEN COMPANY	2301 2ND STREET NORTH	PO BOX 580829	MPLS	MN	55458-0829	588 0823	612 588 6459	DALE LINDQUIST                            SM	MIKE					
31000	GRAND FORKS HEATING INC.	2800 GATEWAY DRIVE		GRAND FORKS,	ND	58203-1328	701 746 8838	701 746 0290	VINCE	BRAD TITMAN	MITCH			SHIP VIA WINTER TRUCK.  9/98 JM	
31100	GRANITE CITY REFRIG. &	  SHEET METAL, INC.	P.O. BOX 358	SAUK RAPIDS	MN	56379-0358	320 252 3111	320 252 5008	JOHN GALLATIN  PRES.	KATHY OFFICE					
31250	GRANT'S MECHANICAL INC	BOX 7128		FARGO	ND	58106-7128	701 232 8891	701 271 7399	NICK RASMUSSEN                           CM	PAUL CORCORAN	NED RECTOR	STAN PURCHSING AGENT	** MUST HAVE P.O.NUMBER (NO VERBAL ORDERS)**		
31500	STEVE GREEN HTG. & A/C	1910 3RD AVE. S.E.		ROCHESTER,	MN	55904	507 288 3955	507 252 9331	STEVE GREEN PRES.	DAN GREEN EST  c:507-271-6696		CHERYL GREEN OFFICE			
31600	GREENMAN HTG. & REFR. INC	1001 4TH STREET S.E.		AUSTIN,	MN	55912	507 437 6500	507 433 8781	AL GREENMAN  PRES.	AL'S CELL #507-438-6640					
31700	GRENDAHL MECHANICAL INC.	6135 KELLOGG AVENUE SOUTH	SUITE 224	MINNEAPOLIS,	MN	55424	952 924 1021	952 924 1041	JERRY GRENDAHL                          SM	BRETT GRENDAHL			jerry e-mail :jerry@mechmanage.com		
31750	GROESCHEL COMPANY	N10210 HWY. 151		MALONE,	WI	53049	920 795 4331	920 795 4144	KEN GROESCHEL JR.                         JM	NEIL GROESCHEL	GLEN GROESCHEL				
31900	GROTE SHEET METAL INC.	11 SOUTH DAKOTA STREET		ABERDEEN,	SD	57401	605 225 8590	605 225 5316	Ship all orders out pp'd & add					Wants all orders to be shipped pp'd & add - Ck w/Dianna to make sure it's OK	
32000	GROVES HEATING & AIR COND	8721 11TH AVE SE RR #4	PO BOX 406	MINOT	ND	58702-0406	701 852 1999	701 839 1098						*** MUST CALL B/4 DELIVERY 701-852-1999 ***           11/05 SM	
32050	GRUNAU COMPANY INC	A/P DEPT 23745	PO BOX 479	MILWAUKEE	WI	53201-0479	414 216 6900	414 768 7125	JOE PISKAS						
32150	GUNDLACH SHEET METAL	910 COLUMBUS AVENUE		SANDUSKY	OH	44870	419 626 4525	419 626 9365	PHIL KOBB				All orders must have a P.O.Number!!		
32250	H & H INDUSTRIES INC	2801 SYENE ROAD		MADISON	WI	53713	608 273 3434	608 273 9654	ARDELL HENKEL                             SM	JOE GRIMME	NORM HAHN	TIM CAUFFMAN		HAS SPIRAL PIPE MACHINE  BZ-10/98	
32350	H & S HEATING & AIR COND.	23848 67TH AVE		ST. CLOUD	MN	56301	320 654 1522	320 229 2104	DAN SALZBRUN	PAT SALZBRUN					
32400	HSI A/C & MECHANICAL	227 PUUHALE		HONOLULU,	HI	96819	808 848 6422	808 848 6426	BEATRICE THOMPSON	TERESA SMART	MICHAEL TOMA	HARENDRA PANALAL			
32500	HVAC REPS INC	6050 MAIN STREET # 102	PO BOX 437	ROCKFORD	MN	55357	473 9790	763 478 3131	                                          CM						
32800	HALEY COMFORT SYSTEMS,INC	37 WOODLAKE DRIVE S.E.	SUITE 5	ROCHESTER,	MN	55904	507 281 0138	507 281 8030	GENE GUERIN	BRIAN HALEY	NORM LABBE		***** MUST HAVE NAME & P.O. *****   05/25/00		
33000	NB HANDY CO INC	PO BOX 11258		LYNCHBURG	VA	24506-1258	434 847 4495	434 847 2404	STACY GLASS                             JM	RICK MARTIN	STEVE BLACKWOOD 919-212-2090  fax 231-1775	GREENSBORO OFFICE 1-800-678-6242		FLAT BED                                    Raleigh NC 800/456-6242                     Richmond VA 804/354-9576	
33100	HANSON'S PLUMBING & HTG	99 RAILWAY AVENUE	PO BOX 99	VERGAS	MN	56587	218 342 2422	218 346 2418	ROBIN HANSON	JEFF HANSON			zip code is o.k. sm		
33150	HARBRIDGE INC	PO BOX 247		NORTH LAKE	WI	53064-0247	262 966 2712	262 966 2709	STEVE						
